url;review
https://www.yelp.it/biz/1610-bagel-torino; Per il resto personale simpatico e locale carino, a due passi dal cinema e in pieno centro. Un look caldo ed accogliente e allo stesso tempo moderno ed alla moda. Il personale è molto gentile e simpatico.
https://www.yelp.it/biz/7-nani-torino; Il locale è spartano,come anche il personale che ci lavora. Servizio rapido: pizza al padellino piccola, sofficissima e leggera (anche nel gusto) e farinata da leccarsi le dita, imperdibile!!! Personale gentile, questo certamente va riconosciuto, ma la qualità sia della farinata che delle pizze era veramente scadente.
https://www.yelp.it/biz/a-casa-di-pulcinella-torino; Il locale è il luogo perfetto per passare una serata in famiglia ! Il locale è semplice ma accogliente, il personale efficiente, attento e molto gentile. Locale semplice e spartano ideale per cene in gruppo.
https://www.yelp.it/biz/a-la-merenda-sinoira-torino; Serata fra amici (7 persone), i gestori si sono dimostrati disponibili e cordiali già dalle prime telefonate. Il locale è molto accogliente e curato , arredato in maniera semplice, ma con gusto. Trascorsa una serata in compagnia di amici, posto delizioso, ottimo cibo, servizio e gentilezza impeccabile.....
https://www.yelp.it/biz/a-picciridda-torino; Personale simpatico,tempi di attesa buoni,pulizia e accoglienza apprezzabili, prezzo...beh,un po alto!!! Locale molto semplice, personale disponibile e gentile, piatti buoni e abbondanti. locale molto bello, la sera si può mangiare in Piazza, davvero suggestivo in estate!
https://www.yelp.it/biz/a-vucciria-torino; Posto consigliatissimo per cenare con amici famiglia.. la simpatia del titolare e' d'avvero unica! IL locale è semplice, ma la cortesia e la cucina sono ottimi. Personale simpatico e premuroso Locale carino e adatto ad ogni evento..
https://www.yelp.it/biz/adonis-torino; Il locale è molto bello, con il bel tempo poi si può mangiare nel dehor in piazza. Personale gentile, buona scelta di crèpes salate, ottima presentazione dei piatti, molto elaborati e con ingredienti di prima qualità. Il personale è estremamente gentile e il servizio abbastanza rapido ( essendo sabato sera c'erano parecchi tavoli occupati).
https://www.yelp.it/biz/ai-2-ghiottoni-bari-2; Per chi vuole passare una serata e gustarsi un ottimo pesce. Locale pulito e personale cordiale, ottima cucina e prodotti di prima qualità, con specialità di pesce curdo e cotto. Locale accogliente, si respira atmosfera familiare per la gentilezza del personale che vi mette a vostro agio.
https://www.yelp.it/biz/ai-4-assi-di-sanna-roberto-torino; Pizza molto buona , servizio gentile e premuroso, personale disponibile , dehor esterno caldo e spazioso . Il locale è carino, soprattutto il dehor, ma purtroppo la qualità  lascia molto a desiderare. Pizza ordinata uguale cena riuscita perfettamente in buona compagnia e con ottima pizza!!!
https://www.yelp.it/biz/al-111-bari-2; Buona l'accoglienza, ottima scelta tra antipasti, primi e secondi. Bel locale, soprattutto all'esterno, molto ampio e luminoso. Locale curato nel centro di Bari, ottima qualità degli alimenti, personale preparato e cortese, prezzi nella media.
