url;review
https://www.yelp.it/biz/zucca-torino;Aperitivo pre-serata sopra la media dei locali limitrofi.
https://www.yelp.it/biz/zonk-di-brigada-igor-torino;Il locale è molto semplice e il personale gentile e disponibile.
https://www.yelp.it/biz/zichella-torino;Il locale è semplice, funzionale ma accogliente.
https://www.yelp.it/biz/zelli-wine-bar-torino;Per serata informale con amici posto meraviglioso.
https://www.yelp.it/biz/yu-jiasheng-torino;Il ristorante possiede un dehor che dà sulla piazza e due sale all'interno.
https://www.yelp.it/biz/younger-pub-bari;Serata con amici trascorsa in questo pub in compagnia di ottimo cibo.
https://www.yelp.it/biz/wispobish-torino;Servizio gentile, insomma un posto in cui passare una bella serata.
https://www.yelp.it/biz/winston-churchill-new-pub-torino;Ampio dehor per l'estate con bancone annesso.
https://www.yelp.it/biz/windigo-saloon-bari;Serata tranquilla passata in compagnia di amici.
https://www.yelp.it/biz/waxy-torino;Posto ampio, tutto in legno, e pulito.
https://www.yelp.it/biz/wasabi-torino;Locale semplice e essenziale, nel tipico stile giapponese.
https://www.yelp.it/biz/walima-torino;Ottima soluzione per passare una serata alternativa.
https://www.yelp.it/biz/volver-torino-2;Locale simpatico ed ottima carne, serata gradevole con colleghi.
https://www.yelp.it/biz/vitelloni-torino;Serata con amici, 10 adulti e altrettanti bambini.
https://www.yelp.it/biz/verdi-d-indivia-torino;Localino dal gusto moderno e stile semplice.
https://www.yelp.it/biz/vanilla-torino;Locale piccolo ma accogliente, personale simpatico e disponibile.
https://www.yelp.it/biz/urban-bari;Posto accogliente, clima informale, ambiente giovanile e universitario.
https://www.yelp.it/biz/turet-torino;Ottimo per una serata in compagnia di amici e al tempo stesso per una cena in famiglia.
https://www.yelp.it/biz/tre-galline-torino-2;Bellissima e tranquilla serata da riproporre in futuro con amici.
https://www.yelp.it/biz/tre-galli-torino-2;Informale e semplice la presentazione della tavola.
https://www.yelp.it/biz/tre-da-tre-torino;Piacevole serata nel dehor estivo in una serata ancora estiva di settembre.
https://www.yelp.it/biz/trattoria-vineria-da-ale-torino;Cenato da Ale con altra coppia di amici.
https://www.yelp.it/biz/trattoria-valenza-torino;Da tenere in considerazione per una serata tra amici.
https://www.yelp.it/biz/trattoria-toscana-torino;Il personale è sicuramente simpatico e veloce.
https://www.yelp.it/biz/trattoria-torricelli-torino;L'ambiente è semplice, sereno, fine ed accogliente.
https://www.yelp.it/biz/trattoria-spirito-santo-torino-2;Peccato che non abbia un Dehor più capiente Per poter passare la serata.
https://www.yelp.it/biz/trattoria-pizzeria-mare-e-monti-torino;Locale non molto ampio ma curatissimo e pulito.
